Job,ClassJobLevel,Name,Description,Cast,Cooldown
RDM,0,Resolution,"Deals unaspected damage with a potency of 8,000 to all enemies in a straight line before you.
White Shift Effect: Silence
Duration: 2s
Black Shift Effect: Bind
Duration: 3s
This action does not share a recast timer with any other actions.",0.0,20.0
RDM,0,Resolution,"Deals unaspected damage with a potency of 8,000 to all enemies in a straight line before you.
White Shift Effect: Silence
Duration: 2s
Black Shift Effect: Bind
Duration: 3s
This action does not share a recast timer with any other actions.",0.0,20.0
RDM,0,Magick Barrier,"Reduces damage taken by self and nearby party members by 10%, while increasing HP recovered via healing actions by 10%.
Duration: 10s
Can only be executed while under the effect of White Shift.
Shares a recast timer with Frazzle.

※Action changes to Frazzle while under the effect of Black Shift.",0.0,25.0
RDM,0,Frazzle,"Increases damage taken by nearby enemies by 10%, while reducing HP recovered via healing actions by 10%.
Duration: 10s
Can only be executed while under the effect of Black Shift.
Shares a recast timer with Magick Barrier.

※This action cannot be assigned to a hotbar.",0.0,25.0
RDM,0,Corps-a-corps,"Rushes target and delivers an attack with a potency of 4,000.
Additional Effect: Afflicts target with Monomachy
Monomachy Effect: Increases damage dealt to target by 10% while lowering damage taken from target by 10%
Duration: 7s
Maximum Charges: 2
Cannot be executed while bound.",0.0,15.0
RDM,0,Displacement,"Delivers an attack with a potency of 4,000.
Additional Effect: 15-yalm backstep
Additional Effect: Grants Manafication
Manafication Effect: Increases damage and healing potency of next spell cast by 20%
Duration: 10s
Maximum Charges: 2
Cannot be executed while bound.",0.0,15.0
RDM,0,Black Shift,"Grants Black Shift, altering the effects of several actions.
Can only be executed while under the effect of White Shift.

※Action changes to White Shift upon execution.",0.0,1.0
RDM,0,White Shift,"Grants White Shift, altering the effects of several actions.
Can only be executed while under the effect of Black Shift.
Activates automatically when class is changed to red mage.

※Action changes to Black Shift upon execution.
※This action cannot be assigned to a hotbar.",0.0,1.0
RDM,0,Southern Cross,"Emblazons a grand cross on the ground beneath a party member or enemy, restoring HP of party members within range while damaging enemies.
Cure Potency: 8,000
Damage Potency: 8,000
White Shift Effect: Cure potency is increased by 50%
Black Shift Effect: Damage potency is increased by 50%
Targets standing at the cross's center will receive the effects of this action twice.
Can only be executed when the limit gauge is full.
Gauge Charge Time: 90s",0.0,10.0
RDM,0,Southern Cross,"Emblazons a grand cross on the ground beneath a party member or enemy, restoring HP of party members within range while damaging enemies.
Cure Potency: 8,000
Damage Potency: 8,000
White Shift Effect: Cure potency is increased by 50%
Black Shift Effect: Damage potency is increased by 50%
Targets standing at the cross's center will receive the effects of this action twice.
Can only be executed when the limit gauge is full.
Gauge Charge Time: 90s",0.0,10.0
RDM,1,Riposte,"Delivers an attack with a potency of 130./
Action upgraded to Enchanted Riposte if both Black Mana and White Mana are at 20 or more.",0.0,2.5
RDM,1,Enchanted Riposte,"Deals unaspected damage with a potency of 300/280/220/. Additional Effect: Grants a Mana Stack Balance Gauge Cost: 20 Black Mana
Balance Gauge Cost: 20 White Mana

※This action cannot be assigned to a hotbar.
※Riposte changes to Enchanted Riposte when requirements for execution are met.",0.0,1.5
RDM,2,Jolt,"Deals unaspected damage with a potency of 170.
Additional Effect: Increases both Black Mana and White Mana by 2",2.0,2.5
RDM,4,Verthunder,"Deals lightning damage with a potency of 360/300/.
Additional Effect: Increases Black Mana by 6/
Additional Effect: 50% chance of becoming Verfire Ready
Duration: 30s",5.0,2.5
RDM,6,Corps-a-corps,"Rushes target and delivers an attack with a potency of 130.
Maximum Charges: 2
Cannot be executed while bound.",0.0,35.0
RDM,10,Veraero,"Deals wind damage with a potency of 360/300/.
Additional Effect: Increases White Mana by 6/
Additional Effect: 50% chance of becoming Verstone Ready
Duration: 30s",5.0,2.5
RDM,15,Scatter,Deals unaspected damage with a potency of 120 to target and all enemies nearby it. Acceleration Potency: 170 Additional Effect: Increases both Black Mana and White Mana by 3,5.0,2.5
RDM,18,Verthunder II,"Deals lightning damage with a potency of 140/120/100/ to target and all enemies nearby it.
Additional Effect: Increases Black Mana by 7",2.0,2.5
RDM,22,Veraero II,"Deals wind damage with a potency of 140/120/100/ to target and all enemies nearby it.
Additional Effect: Increases White Mana by 7",2.0,2.5
RDM,26,Verfire,"Deals fire damage with a potency of 380/340/300/260/.
Additional Effect: Increases Black Mana by 5
Can only be executed while Verfire Ready is active.",2.0,2.5
RDM,30,Verstone,"Deals earth damage with a potency of 380/340/300/260/.
Additional Effect: Increases White Mana by 5
Can only be executed while Verstone Ready is active.",2.0,2.5
RDM,35,Zwerchhau,"Delivers an attack with a potency of 100.
Combo Action: Riposte or Enchanted Riposte
Combo Potency: 150
Action upgraded to Enchanted Zwerchhau if both Black Mana and White Mana are at 15 or more.",0.0,2.5
RDM,35,Enchanted Zwerchhau,"Deals unaspected damage with a potency of 170/150/100/.
Combo Action: Riposte or Enchanted Riposte
Combo Potency: 360/340/290/ Additional Effect: Grants a Mana Stack Balance Gauge Cost: 15 Black Mana
Balance Gauge Cost: 15 White Mana

※This action cannot be assigned to a hotbar.
※Zwerchhau changes to Enchanted Zwerchhau when requirements for execution are met.",0.0,1.5
RDM,40,Displacement,"Delivers an attack with a potency of 180/130/.
Additional Effect: 15-yalm backstep
Maximum Charges: 2
Cannot be executed while bound.
Shares a recast timer with Engagement.",0.0,35.0
RDM,40,Engagement,"Delivers an attack with a potency of 180/130/.
Maximum Charges: 2
Shares a recast timer with Displacement.",0.0,35.0
RDM,45,Fleche,Delivers an attack with a potency of 480/460/.,0.0,25.0
RDM,50,Redoublement,"Delivers an attack with a potency of 100.
Combo Action: Zwerchhau or Enchanted Zwerchhau
Combo Potency: 230
Action upgraded to Enchanted Redoublement if both Black Mana and White Mana are at 15 or more.",0.0,2.5
RDM,50,Acceleration,"Ensures the next Verthunder III, Veraero III/Verthunder, Veraero/Verthunder, Veraero/, or Impact/Scatter/Scatter/ can be cast immediately.
Duration: 20s
Additional Effect: Increases the potency of Impact/Scatter/Scatter/ by 50
Additional Effect: Ensures Verthunder III and Veraero III/Verthunder and Veraero/Verthunder and Veraero/ trigger Verfire Ready or Verstone Ready respectively/
Additional Effect: Grants Grand Impact Ready
Duration: 30s/
Maximum Charges: 2",0.0,55.0
RDM,50,Enchanted Redoublement,"Deals unaspected damage with a potency of 170/130/100/.
Combo Action: Enchanted Zwerchhau
Combo Potency: 540/500/470/ Additional Effect: Grants a Mana Stack Balance Gauge Cost: 15 Black Mana
Balance Gauge Cost: 15 White Mana

※This action cannot be assigned to a hotbar.
※Redoublement changes to Enchanted Redoublement when requirements for execution are met.",0.0,2.2
RDM,52,Moulinet,"Delivers an attack with a potency of 60 to all enemies in a cone before you.
Action upgraded to Enchanted Moulinet if both Black Mana and White Mana are at 20 or more.",0.0,2.5
RDM,52,Enchanted Moulinet,"Deals unaspected damage with a potency of 130 to all enemies in a cone before you. Additional Effect: Grants a Mana Stack Balance Gauge Cost: 20 Black Mana
Balance Gauge Cost: 20 White Mana

※This action cannot be assigned to a hotbar.
※Moulinet changes to Enchanted Moulinet when requirements for execution are met.",0.0,1.5
RDM,52,Enchanted Moulinet Deux,"Deals unaspected damage with a potency of 140 to all enemies in a cone before you.
Combo Action: Enchanted Moulinet Additional Effect: Grants a Mana Stack Balance Gauge Cost: 15 Black Mana
Balance Gauge Cost: 15 White Mana

※This action cannot be assigned to a hotbar.
※Enchanted Moulinet changes to Enchanted Moulinet Deux when requirements for execution are met.",0.0,1.5
RDM,52,Enchanted Moulinet Trois,"Deals unaspected damage with a potency of 150 to all enemies in a cone before you.
Combo Action: Enchanted Moulinet Deux Additional Effect: Grants a Mana Stack Balance Gauge Cost: 15 Black Mana
Balance Gauge Cost: 15 White Mana

※This action cannot be assigned to a hotbar.
※Enchanted Moulinet Deux changes to Enchanted Moulinet Trois when requirements for execution are met.",0.0,1.5
RDM,54,Vercure,"Restores target's HP.
Cure Potency: 350",2.0,2.5
RDM,56,Contre Sixte,Delivers an attack with a potency of 400/380/ to target and all enemies nearby it.,0.0,45.0
RDM,58,Embolden,"Increases own magic damage dealt by 5% and damage dealt by nearby party members by 5%.
Duration: 20s/
Additional Effect: Grants Thorned Flourish
Duration: 30s",0.0,120.0
RDM,60,Manafication,"Grants 3 stacks of Magicked Swordplay, each stack allowing the use of Enchanted Riposte, Enchanted Zwerchhau, Enchanted Redoublement, Enchanted Moulinet, Enchanted Moulinet Deux, or Enchanted Moulinet Trois without cost.
Duration: 15s Additional Effect: Grants 6/5/ stacks of Manafication
Manafication Effect: Increases magic damage dealt by 5%
Duration: 15s Additional Effect: Grants Prefulgence Ready upon consuming 6 stacks of Manafication
Duration: 30s All combos are canceled upon execution of Manafication.
Can only be executed while in combat.",0.0,120.0
RDM,62,Jolt II,"Deals unaspected damage with a potency of 280.
Additional Effect: Increases both Black Mana and White Mana by 2",2.0,2.5
RDM,64,Verraise,Resurrects target to a weakened state.,10.0,2.5
RDM,66,Impact,"Deals unaspected damage with a potency of 210/200/ to target and all enemies nearby it.
Acceleration Potency: 260/250/
Additional Effect: Increases both Black Mana and White Mana by 3",5.0,2.5
RDM,68,Verflare,"Deals fire damage to target and all enemies nearby it with a potency of 620/600/ for the first enemy, and 60% less for all remaining enemies.
Additional Effect: Increases Black Mana by 11
Additional Effect: 20% chance of becoming Verfire Ready
Duration: 30s
Chance to become Verfire Ready increases to 100% if White Mana is higher than Black Mana at time of execution.
Mana Stack Cost: 3

※This action cannot be assigned to a hotbar.
※/Verthunder III/Verthunder/Verthunder/ and Verthunder II change to Verflare when requirements for execution are met.",0.0,2.5
RDM,70,Verholy,"Deals unaspected damage to target and all enemies nearby it with a potency of 620/600/ for the first enemy, and 60% less for all remaining enemies.
Additional Effect: Increases White Mana by 11
Additional Effect: 20% chance of becoming Verstone Ready
Duration: 30s
Chance to become Verstone Ready increases to 100% if Black Mana is higher than White Mana at time of execution.
Mana Stack Cost: 3

※This action cannot be assigned to a hotbar.
※/Veraero III/Veraero/Veraero/ and Veraero II change to Verholy when requirements for execution are met.",0.0,2.5
RDM,76,Enchanted Reprise,"Deals unaspected damage with a potency of 380/340/290/.
Balance Gauge Cost: 5 Black Mana
Balance Gauge Cost: 5 White Mana

※This action cannot be assigned to a hotbar.
※Reprise changes to Enchanted Reprise when requirements for execution are met.",0.0,2.5
